"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-23","2011","05","23","","20.0","","13.5","","16.8","","1.2","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-24","2011","05","24","","22.0","","14.5","","18.3","","0.0","","0.3","","1.9","","0.0","","1.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-25","2011","05","25","","19.0","","6.0","","12.5","","5.5","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-26","2011","05","26","","15.0","","7.0","","11.0","","7.0","","0.0","","11.6","","0.0","","11.6","","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-27","2011","05","27","","12.0","","8.0","","10.0","","8.0","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-28","2011","05","28","","18.0","","9.0","","13.5","","4.5","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-29","2011","05","29","","20.5","","14.0","","17.3","","0.7","","0.0","","5.4","","0.0","","5.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-30","2011","05","30","","27.0","","12.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-05-31","2011","05","31","","26.0","","13.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-01","2011","06","01","","29.5","","14.5","","22.0","","0.0","","4.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-02","2011","06","02","","14.0","","10.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-03","2011","06","03","","21.0","","9.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-04","2011","06","04","","21.5","","3.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-05","2011","06","05","","25.0","","9.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-06","2011","06","06","","25.5","","10.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-07","2011","06","07","","26.0","","14.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-08","2011","06","08","","31.0","","15.5","","23.3","","0.0","","5.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-09","2011","06","09","","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-10","2011","06","10","","23.0","","10.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-11","2011","06","11","","24.0","","10.0","","17.0","","1.0","","0.0","","11.2","","0.0","","11.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-12","2011","06","12","","14.5","","12.0","","13.3","","4.7","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-13","2011","06","13","","15.5","","","M","","M","","M","","M","4.8","","0.0","","4.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-14","2011","06","14","","25.0","","10.0","","17.5","","0.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-15","2011","06","15","","30.0","","11.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-16","2011","06","16","","31.0","","12.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-17","2011","06","17","","28.5","","11.5","","20.0","","0.0","","2.0","","2.4","","0.0","","2.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-18","2011","06","18","","26.0","","14.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-19","2011","06","19","","23.0","","6.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-20","2011","06","20","","25.0","","9.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-21","2011","06","21","","27.0","","9.0","","18.0","","0.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-22","2011","06","22","","27.0","","9.5","","18.3","","0.0","","0.3","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-23","2011","06","23","","18.5","","14.5","","16.5","","1.5","","0.0","","21.9","","0.0","","21.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-24","2011","06","24","","13.0","","12.0","","12.5","","5.5","","0.0","","32.1","","0.0","","32.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-25","2011","06","25","","17.5","","11.5","","14.5","","3.5","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-26","2011","06","26","","24.0","","15.0","","19.5","","0.0","","1.5","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-27","2011","06","27","","28.0","","10.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-28","2011","06","28","","26.5","","11.0","","18.8","","0.0","","0.8","","17.2","","0.0","","17.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-29","2011","06","29","","21.0","","15.5","","18.3","","0.0","","0.3","","1.6","","0.0","","1.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-06-30","2011","06","30","","22.0","","12.0","","17.0","","1.0","","0.0","","0.3","","0.0","","0.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-01","2011","07","01","","27.0","","14.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-02","2011","07","02","","28.0","","12.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-03","2011","07","03","","29.0","","16.5","","22.8","","0.0","","4.8","","14.0","","0.0","","14.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-04","2011","07","04","","29.0","","15.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-05","2011","07","05","","29.5","","11.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-06","2011","07","06","","23.5","","14.0","","18.8","","0.0","","0.8","","21.2","","0.0","","21.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-07","2011","07","07","","","M","","M","","M","","M","","M","","M","0.0","","","M","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-08","2011","07","08","","","M","","M","","M","","M","","M","0.0","C","0.0","","0.0","C","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-09","2011","07","09","","25.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-10","2011","07","10","","26.0","","11.5","","18.8","","0.0","","0.8","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-11","2011","07","11","","28.0","","15.0","","21.5","","0.0","","3.5","","3.3","","0.0","","3.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-12","2011","07","12","","29.0","","18.0","","23.5","","0.0","","5.5","","0.0","E","0.0","","0.0","E","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-13","2011","07","13","","25.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-14","2011","07","14","","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-15","2011","07","15","","29.0","","9.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-16","2011","07","16","","29.0","","12.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-17","2011","07","17","","32.0","","15.0","","23.5","","0.0","","5.5","","2.8","","0.0","","2.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-18","2011","07","18","","30.0","","18.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-19","2011","07","19","","","M","13.5","","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-20","2011","07","20","","31.5","","13.0","","22.3","","0.0","","4.3","","4.7","","0.0","","4.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-21","2011","07","21","","32.0","","19.0","","25.5","","0.0","","7.5","","13.8","","0.0","","13.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-22","2011","07","22","","32.0","","20.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-23","2011","07","23","","31.0","","17.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-24","2011","07","24","","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-25","2011","07","25","","26.0","","10.0","","18.0","","0.0","","0.0","","18.0","","0.0","","18.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-26","2011","07","26","","23.0","","16.0","","19.5","","0.0","","1.5","","9.3","","0.0","","9.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-27","2011","07","27","","26.5","","12.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-28","2011","07","28","","26.0","","12.5","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-29","2011","07","29","","25.0","","14.0","","19.5","","0.0","","1.5","","2.6","","0.0","","2.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-30","2011","07","30","","26.0","","15.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-07-31","2011","07","31","","27.0","","10.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-01","2011","08","01","","27.5","","15.5","","21.5","","0.0","","3.5","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-02","2011","08","02","","25.0","","14.0","","19.5","","0.0","","1.5","","2.5","","0.0","","2.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-03","2011","08","03","","23.0","","12.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-04","2011","08","04","","26.0","","15.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-05","2011","08","05","","27.5","","12.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-06","2011","08","06","","29.0","","13.5","","21.3","","0.0","","3.3","","16.2","","0.0","","16.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-07","2011","08","07","","26.0","","19.0","","22.5","","0.0","","4.5","","6.1","","0.0","","6.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-08","2011","08","08","","27.0","","17.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-09","2011","08","09","","25.0","","10.5","","17.8","","0.2","","0.0","","47.3","","0.0","","47.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-10","2011","08","10","","25.0","","16.5","","20.8","","0.0","","2.8","","2.3","","0.0","","2.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-11","2011","08","11","","22.5","","12.0","","17.3","","0.7","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-12","2011","08","12","","25.0","","10.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-13","2011","08","13","","27.0","","13.5","","20.3","","0.0","","2.3","","2.4","","0.0","","2.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-14","2011","08","14","","23.5","","14.5","","19.0","","0.0","","1.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-15","2011","08","15","","24.5","","17.0","","20.8","","0.0","","2.8","","1.4","","0.0","","1.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-16","2011","08","16","","26.0","","15.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-17","2011","08","17","","25.0","","8.5","","16.8","","1.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-18","2011","08","18","","27.0","","12.0","","19.5","","0.0","","1.5","","2.9","","0.0","","2.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-19","2011","08","19","","27.5","","12.0","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-20","2011","08","20","","","M","11.5","","","M","","M","","M","18.5","","0.0","","18.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-21","2011","08","21","","18.0","","16.5","","17.3","","0.7","","0.0","","13.7","","0.0","","13.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-22","2011","08","22","","21.0","","13.5","","17.3","","0.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-23","2011","08","23","","","M","5.5","","","M","","M","","M","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-24","2011","08","24","","24.5","","11.0","","17.8","","0.2","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-25","2011","08","25","","25.0","","18.0","","21.5","","0.0","","3.5","","8.7","","0.0","","8.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-26","2011","08","26","","23.0","","13.0","","18.0","","0.0","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-27","2011","08","27","","25.0","","9.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-28","2011","08","28","","17.5","","13.0","","15.3","","2.7","","0.0","","24.8","","0.0","","24.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-29","2011","08","29","","22.0","","12.0","","17.0","","1.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-30","2011","08","30","","23.0","","7.5","","15.3","","2.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-08-31","2011","08","31","","22.0","","8.0","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-01","2011","09","01","","24.0","","9.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-02","2011","09","02","","25.0","","13.0","","19.0","","0.0","","1.0","","3.6","","0.0","","3.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-03","2011","09","03","","27.0","","18.0","","22.5","","0.0","","4.5","","9.0","","0.0","","9.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-04","2011","09","04","","22.0","","14.0","","18.0","","0.0","","0.0","","32.9","","0.0","","32.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-05","2011","09","05","","17.0","","15.0","","16.0","","2.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-06","2011","09","06","","18.0","","12.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-07","2011","09","07","","18.5","","9.0","","13.8","","4.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-08","2011","09","08","","24.0","","11.0","","17.5","","0.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-09","2011","09","09","","26.0","","10.0","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-10","2011","09","10","","19.5","","5.0","","12.3","","5.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-11","2011","09","11","","","M","3.5","","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-12","2011","09","12","","23.0","","9.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-13","2011","09","13","","21.0","","14.0","","17.5","","0.5","","0.0","","6.8","","0.0","","6.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-14","2011","09","14","","17.0","","6.0","","11.5","","6.5","","0.0","","2.3","","0.0","","2.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-15","2011","09","15","","15.0","","8.5","","11.8","","6.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-16","2011","09","16","","13.0","","4.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-17","2011","09","17","","","M","-0.5","","","M","","M","","M","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-18","2011","09","18","","19.0","","3.0","","11.0","","7.0","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-19","2011","09","19","","19.0","","1.5","","10.3","","7.7","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-20","2011","09","20","","20.0","","9.0","","14.5","","3.5","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-21","2011","09","21","","21.0","","5.0","","13.0","","5.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-22","2011","09","22","","21.0","","10.0","","15.5","","2.5","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-23","2011","09","23","","23.5","","11.0","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-24","2011","09","24","","25.0","","15.0","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-25","2011","09","25","","26.5","","12.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-26","2011","09","26","","24.0","","11.0","","17.5","","0.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-27","2011","09","27","","24.0","","7.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-28","2011","09","28","","20.0","","10.0","","15.0","","3.0","","0.0","","8.7","","0.0","","8.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-29","2011","09","29","","17.0","","14.5","","15.8","","2.2","","0.0","","24.8","","0.0","","24.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-09-30","2011","09","30","","19.0","","12.5","","15.8","","2.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-01","2011","10","01","","8.0","","5.0","","6.5","","11.5","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-02","2011","10","02","","11.0","","5.5","","8.3","","9.7","","0.0","","11.4","","0.0","","11.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-03","2011","10","03","","12.5","","9.5","","11.0","","7.0","","0.0","","3.1","","0.0","","3.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-04","2011","10","04","","13.0","","11.0","","12.0","","6.0","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-05","2011","10","05","","14.0","","5.5","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-06","2011","10","06","","12.0","","-3.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-07","2011","10","07","","17.0","","-1.0","","8.0","","10.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-08","2011","10","08","","24.0","","4.0","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-09","2011","10","09","","27.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-10","2011","10","10","","20.0","","10.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-11","2011","10","11","","18.0","","2.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-12","2011","10","12","","19.0","","3.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-13","2011","10","13","","15.5","","9.5","","12.5","","5.5","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
