"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-21","2010","05","21","","22.0","","2.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-22","2010","05","22","","25.0","","2.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-23","2010","05","23","","28.0","","9.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-24","2010","05","24","","31.0","","11.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-25","2010","05","25","","","M","15.0","","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-26","2010","05","26","","34.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-27","2010","05","27","","27.0","E","12.0","","19.5","E","0.0","E","1.5","E","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-28","2010","05","28","","27.0","","6.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-29","2010","05","29","","25.0","","9.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-30","2010","05","30","","23.5","","12.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-05-31","2010","05","31","","19.5","","4.0","","11.8","","6.2","","0.0","","14.8","","0.0","","14.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-01","2010","06","01","","24.0","","10.0","","17.0","","1.0","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-02","2010","06","02","","25.0","","11.0","","18.0","","0.0","","0.0","","5.6","","0.0","","5.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-03","2010","06","03","","19.0","","11.0","","15.0","","3.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-04","2010","06","04","","26.0","","13.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-05","2010","06","05","","20.0","","12.5","","16.3","","1.7","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-06","2010","06","06","","14.0","","8.5","","11.3","","6.7","","0.0","","7.4","","0.0","","7.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-07","2010","06","07","","19.0","","8.0","","13.5","","4.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-08","2010","06","08","","20.0","","6.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-09","2010","06","09","","22.5","","5.0","","13.8","","4.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-10","2010","06","10","","17.0","","11.0","","14.0","","4.0","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-11","2010","06","11","","23.0","","6.0","","14.5","","3.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-12","2010","06","12","","24.0","","13.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-13","2010","06","13","","26.0","","10.5","","18.3","","0.0","","0.3","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-14","2010","06","14","","22.0","","13.0","","17.5","","0.5","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-15","2010","06","15","","23.0","","7.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-16","2010","06","16","","21.0","","5.0","","13.0","","5.0","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-17","2010","06","17","","28.0","","12.5","","20.3","","0.0","","2.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-18","2010","06","18","","30.0","","13.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-19","2010","06","19","","27.0","","15.0","","21.0","","0.0","","3.0","","2.8","","0.0","","2.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-20","2010","06","20","","27.0","","18.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-21","2010","06","21","","26.0","","14.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-22","2010","06","22","","27.0","","7.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-23","2010","06","23","","27.5","","16.0","","21.8","","0.0","","3.8","","25.0","","0.0","","25.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-24","2010","06","24","","24.0","","17.5","","20.8","","0.0","","2.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-25","2010","06","25","","23.5","","11.0","","17.3","","0.7","","0.0","","0.3","","0.0","","0.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-26","2010","06","26","","24.5","","10.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-27","2010","06","27","","25.5","","7.5","","16.5","","1.5","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-28","2010","06","28","","18.5","","14.5","","16.5","","1.5","","0.0","","10.0","","0.0","","10.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-29","2010","06","29","","19.5","","12.0","","15.8","","2.2","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-06-30","2010","06","30","","17.0","","4.5","","10.8","","7.2","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-01","2010","07","01","","20.0","","4.5","","12.3","","5.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-02","2010","07","02","","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-03","2010","07","03","","31.5","","14.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-04","2010","07","04","","28.0","","18.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-05","2010","07","05","","","M","15.0","","","M","","M","","M","","M","0.0","","","M","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-06","2010","07","06","","33.0","","21.0","E","27.0","E","0.0","E","9.0","E","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-07","2010","07","07","","35.0","","20.0","","27.5","","0.0","","9.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-08","2010","07","08","","35.0","","20.5","","27.8","","0.0","","9.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-09","2010","07","09","","29.5","","19.0","","24.3","","0.0","","6.3","","32.3","","0.0","","32.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-10","2010","07","10","","29.0","","18.5","","23.8","","0.0","","5.8","","0.3","","0.0","","0.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-11","2010","07","11","","30.0","","14.5","","22.3","","0.0","","4.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-12","2010","07","12","","30.0","","15.5","","22.8","","0.0","","4.8","","11.0","","0.0","","11.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-13","2010","07","13","","23.0","","17.5","","20.3","","0.0","","2.3","","24.6","","0.0","","24.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-14","2010","07","14","","29.0","","18.0","","23.5","","0.0","","5.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-15","2010","07","15","","30.0","","12.0","","21.0","","0.0","","3.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-16","2010","07","16","","28.5","","19.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-17","2010","07","17","","28.0","","15.0","","21.5","","0.0","","3.5","","9.1","","0.0","","9.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-18","2010","07","18","","25.0","","14.0","","19.5","","0.0","","1.5","","5.3","","0.0","","5.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-19","2010","07","19","","24.5","","14.0","","19.3","","0.0","","1.3","","3.1","","0.0","","3.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-20","2010","07","20","","27.0","","13.0","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-21","2010","07","21","","23.0","","11.5","","17.3","","0.7","","0.0","","12.5","","0.0","","12.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-22","2010","07","22","","27.5","","16.0","","21.8","","0.0","","3.8","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-23","2010","07","23","","26.0","","10.0","","18.0","","0.0","","0.0","","9.2","","0.0","","9.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-24","2010","07","24","","25.5","","16.0","","20.8","","0.0","","2.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-25","2010","07","25","","23.0","","17.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-26","2010","07","26","","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-27","2010","07","27","","31.0","","13.0","","22.0","","0.0","","4.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-28","2010","07","28","","26.0","","14.5","","20.3","","0.0","","2.3","","4.2","","0.0","","4.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-29","2010","07","29","","21.0","","14.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-30","2010","07","30","","19.0","","10.0","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-07-31","2010","07","31","","23.0","","8.0","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-01","2010","08","01","","25.5","","8.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-02","2010","08","02","","27.0","","11.0","","19.0","","0.0","","1.0","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-03","2010","08","03","","23.0","","17.5","","20.3","","0.0","","2.3","","4.0","","0.0","","4.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-04","2010","08","04","","30.0","","17.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-05","2010","08","05","","30.0","","17.5","","23.8","","0.0","","5.8","","7.0","","0.0","","7.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-06","2010","08","06","","18.7","E","13.0","","15.9","E","2.1","E","0.0","E","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-07","2010","08","07","","21.0","","5.0","","13.0","","5.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-08","2010","08","08","","24.0","","7.0","","15.5","","2.5","","0.0","","29.4","","0.0","","29.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-09","2010","08","09","","28.5","","17.0","","22.8","","0.0","","4.8","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-10","2010","08","10","","24.5","","13.0","","18.8","","0.0","","0.8","","8.5","","0.0","","8.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-11","2010","08","11","","25.5","","13.5","","19.5","","0.0","","1.5","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-12","2010","08","12","","25.0","","10.0","","17.5","","0.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-13","2010","08","13","","27.0","","9.0","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-14","2010","08","14","","26.0","","13.0","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-15","2010","08","15","","24.5","","14.5","","19.5","","0.0","","1.5","","23.6","","0.0","","23.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-16","2010","08","16","","27.0","","18.0","","22.5","","0.0","","4.5","","1.6","","0.0","","1.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-17","2010","08","17","","21.0","","10.0","","15.5","","2.5","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-18","2010","08","18","","24.0","","10.0","","17.0","","1.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-19","2010","08","19","","25.0","","9.0","","17.0","","1.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-20","2010","08","20","","22.5","","8.0","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-21","2010","08","21","","19.0","","8.5","","13.8","","4.2","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-22","2010","08","22","","18.0","","13.0","","15.5","","2.5","","0.0","","2.3","","0.0","","2.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-23","2010","08","23","","24.0","","15.0","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-24","2010","08","24","","25.0","","10.5","","17.8","","0.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-25","2010","08","25","","23.0","E","10.0","","16.5","E","1.5","E","0.0","E","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-26","2010","08","26","","25.0","","14.5","","19.8","","0.0","","1.8","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-27","2010","08","27","","22.0","","7.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-28","2010","08","28","","26.0","","11.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-29","2010","08","29","","31.5","E","12.5","","22.0","E","0.0","E","4.0","E","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-30","2010","08","30","","32.0","","11.5","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-08-31","2010","08","31","","33.5","","17.0","","25.3","","0.0","","7.3","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-01","2010","09","01","","32.0","","17.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-02","2010","09","02","","25.0","","19.0","","22.0","","0.0","","4.0","","18.6","","0.0","","18.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-03","2010","09","03","","30.5","","19.0","","24.8","","0.0","","6.8","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-04","2010","09","04","","23.0","","15.0","","19.0","","0.0","","1.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-05","2010","09","05","","17.0","","9.5","","13.3","","4.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-06","2010","09","06","","22.0","","4.5","","13.3","","4.7","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-07","2010","09","07","","19.0","","14.0","","16.5","","1.5","","0.0","","26.8","","0.0","","26.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-08","2010","09","08","","20.0","","15.0","","17.5","","0.5","","0.0","","5.4","","0.0","","5.4","","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-09","2010","09","09","","16.0","","11.0","","13.5","","4.5","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-10","2010","09","10","","22.0","","11.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-11","2010","09","11","","23.0","","8.0","E","15.5","E","2.5","E","0.0","E","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-12","2010","09","12","","18.5","","9.0","","13.8","","4.2","","0.0","","4.5","","0.0","","4.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-13","2010","09","13","","18.0","","13.0","","15.5","","2.5","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-14","2010","09","14","","18.5","","9.0","E","13.8","E","4.2","E","0.0","E","1.2","","0.0","","1.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-15","2010","09","15","","15.0","","4.5","E","9.8","E","8.2","E","0.0","E","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-16","2010","09","16","","11.5","","3.5","","7.5","","10.5","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-17","2010","09","17","","18.0","","5.0","","11.5","","6.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-18","2010","09","18","","18.0","","1.5","","9.8","","8.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-19","2010","09","19","","19.0","","6.5","","12.8","","5.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-20","2010","09","20","","18.0","","6.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-21","2010","09","21","","13.5","","1.5","","7.5","","10.5","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-22","2010","09","22","","21.5","","8.0","","14.8","","3.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-23","2010","09","23","","12.5","","2.0","","7.3","","10.7","","0.0","","19.0","","0.0","","19.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-24","2010","09","24","","13.5","","6.5","","10.0","","8.0","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-25","2010","09","25","","19.0","","9.0","","14.0","","4.0","","0.0","","1.1","","0.0","","1.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-26","2010","09","26","","11.5","","7.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-27","2010","09","27","","17.5","","9.0","","13.3","","4.7","","0.0","","28.3","","0.0","","28.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-28","2010","09","28","","20.0","","13.0","","16.5","","1.5","","0.0","","27.4","","0.0","","27.4","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-29","2010","09","29","","17.0","","13.5","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-09-30","2010","09","30","","15.0","","10.5","","12.8","","5.2","","0.0","","47.0","","0.0","","47.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-01","2010","10","01","","15.5","","11.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-02","2010","10","02","","13.0","","3.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-03","2010","10","03","","13.0","","-0.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-04","2010","10","04","","15.0","","0.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-05","2010","10","05","","","M","0.0","","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-06","2010","10","06","","","M","","M","","M","","M","","M","0.0","C","0.0","","0.0","C","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-07","2010","10","07","","16.0","E","","M","","M","","M","","M","","M","0.0","","","M","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-08","2010","10","08","","16.0","","3.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-09","2010","10","09","","10.5","","3.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-10","2010","10","10","","16.0","","0.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2010-10-11","2010","10","11","","11.0","","2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
